_id,tweet_id,tweet_date,tweet_type,text,raw_text,bio,matches
5fc6cf328cb5d32f99abdf2b,1325389211000778753,2020-11-08T10:46:27.000Z,UNCW,LVBST04tIGJlIGF2YWlsYWJsZSAyNGhycyBhIGRheSB0byBnaXZlIC1QUk9OLSB0aGUgZ29vZCBvdXQgb2YgLVBST04tIGNsYXNzIGRtIC1QUk9OLSBmb3IgZXNzYXkgYW4gYXNzaWdubWVudCBwYXkgcmFwIG5jYXQgcmFwIHVuY3cgaGlwaG9wIHVuYyB1bmNnIG11c2ljIHdzc3UgcG9wIHVuY2MgZWN1IHNvbmcgbmNjdSBuZXdtdXNpYyBuZXdtdXNpY2FsZXJ0IGFmcm9iZWF0IGN1bHR1cmUgdmliZXMgc291bCB3ZWFyZXN0b25nZXJ0b2dldGhlciBuZmwgZWFnbGUgdXJsdGFn,"We are available 24hrs a day to give you the best out of your class. DM us for essay an assignment pay 

#rap #ncat #rap #uncw #hiphop #unc #uncg #music #wssu #pop #uncc #ecu #song #nccu #newmusic #newmusicalert #afrobeat  #culture #vibes #soul #WeArestongertogether #NFL #eagles https://t.co/ygFhY5MrU3",hit me up for essays/homework/assignments/online class/dissertation/research paper.   whatapp/text +1 (914) 216 7763 email: kimiwriters@gmail.com,"[""research""]"
5fc6cf328cb5d32f99abdf2c,1325232588148117505,2020-11-08T00:24:05.000Z,UNCW,dXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIGp1ZWwgYmUgc3R1ZHkgdXJsdGFn,@SaraJPeden @PamelaSnow2 @buckingham_j @LindaSiegel1 @ReadOxford @annecastles @Kathy_Rastle @KevinWheldall Juel’s study: https://t.co/3bHAkIqrJi,"educational consultant specializing in french immersion (fi), & advocate for inclusion of fi students with diverse learning needs.","[""education"",""student""]"
5fc6cf328cb5d32f99abdf2d,1325135933591547904,2020-11-07T18:00:01.000Z,UNCW,dW5kZXJzdGFuZCB3aWxtaW5ndG9uIGJlIHVuaXF1ZSBoaXN0b3J5IGFuZCB0aGUgaW1wYWN0IG9mIGhpc3RvcmljYWwgYW5kIHJhY2lhbCB0cmF1bWEgZXhpc3RlbnQgdG9kYXkgdGhyb3VnaCB0aGUgaW52aXNpYmlsaXR5IHByb2plY3QgYmUgcG93ZXJmdWwgZGFuY2UgYW5kIHNwb2tlbiB3b3JkIHBlcmZvcm1hbmNlIGFuZCBwYW5lbCBkaXNjdXNzaW9uIGZyb20gbG9jYWwgY29tbXVuaXR5IGxlYWRlciBvbiBub3YgOSBwLm0uIHJlZ2lzdGVyIHVybHRhZyB1cmx0YWc=,"Understand Wilmington’s unique history and the impact of historical and racial trauma existent today through The Invisibility Project’s powerful dance and spoken word performance and panel discussion from local community leaders on Nov. 11, 7-9pm Register: https://t.co/XyEwb1fid5 https://t.co/rWo3ewLB0b",school of health and applied human sciences  •  school of nursing  •  school of social work @uncwilmington,"[""sciences"",""science""]"
5fc6cf328cb5d32f99abdf2e,1325097248494149633,2020-11-07T15:26:17.000Z,UNCW,dXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIHRoYW5rIC1QUk9OLSBmb3IgbGVhZCAtUFJPTi0=,@CopywriterBob @AlishaHorky @MarkJPelletier @uncw @MichaelALevin @Otterbein @TexasTech @ShanMkt @MSU_MQABL @bigdaddypop @society4mktadv Thank you for leading us.,recovering yankee. naturalized texan. marketing professor,"[""professor""]"
5fc6cf328cb5d32f99abdf2f,1325077839083950080,2020-11-07T14:09:10.000Z,UNCW,MDBhbSBqb2luIC1QUk9OLSBvbiBmcmVlZG9tIGhpbGwgZm9yIGEgYml0IC1QUk9OLSB3aWxsIGNoYXQgYWJvdXQgd2hhdCBmcmVlZG9tIGhpbGwgY29hbGl0aW9uIGJlIGFsbCBhYm91dCBob3cgdG8gam9pbiBhbmQgZW5nYWdlIGluIGFjdGlvbiBhbmQgaG93IHRvIGNvbm5lY3Qgd2l0aCBmb2xrIGluIC1QUk9OLSBhcmVhIHdobyBiZSBpbnRlcmVzdGVkIGluIG1ha2UgY2hhbmdlIHVybHRhZyBpc3RhbmRvbmZyZWVkb21oaWxsIHdlY2Fubm90cmVzdCB1cmx0YWc=,"10:00am. Join me on Freedom Hill for a bit. We will chat about what Freedom Hill Coalition is all about, how to join and engage in action, and how to connect with folks in our area who are interested in making change. https://t.co/BXuPDlXxXE!
#IStandOnFreedomHill #WeCannotRest https://t.co/rBprxqFQpO",wife | mommy of four | educator | ncdlcn | nbct | she/her,"[""educator""]"
5fc6cf328cb5d32f99abdf30,1325060991311372290,2020-11-07T13:02:13.000Z,UNCW,ZXNwb3J0IGJlIG1vcmUgdGhhbiBwbGF5IHZpZGVvZ2FtZSAtUFJPTi0gYSBsaWZlc3R5bGUgcGFydCBvZiB0aGF0IHRyYWluaW5nIGJlIGV4ZXJjaXNlIGhlcmUgYmUgLVBST04tIG1vcm5pbmcgcm91dGluZSBlc3BvcnRzZWR1IGhlYWx0aCBsaWZ0IHJvZ3VlZml0bmVzcyB1bmN3IHVuY3dlc3BvcnQgdXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXJsdGFn,#esports is more than playing #videogames. Its a #lifestyle. Part of that #training is #exercise. Here is my morning routine. #esportsedu #health #lifting #roguefitness #uncw #uncwesports @RogueFitness @TwitchEsports @GarminNews @uncwesports @uncwesportsclub @ESPN_Esports https://t.co/jlTapIMaVf,"associate professor, esports coordinator at #uncw, #youtuber, author, instructional designer, #streamer, #esports, #esportsedu, #edtech, #gamer, #programmer","[""professor""]"
5fc6cf338cb5d32f99abdf31,1324837029658660864,2020-11-06T22:12:16.000Z,UNCW,dGFrZSBhIG1vbWVudCB0byByZWFkIG92ZXIgdGhpcyBtZXNzYWdlIGZyb20gY2hhbmNlbGxvciBzYXJ0YXJlbGxpIGFzIC1QUk9OLSBiZWdpbiAtUFJPTi0gd2Vla2VuZCB1cmx0YWcgdXJsdGFn,Take a moment to read over this message from Chancellor Sartarelli as you begin your weekend. https://t.co/fJVVbzOqXs https://t.co/IqkbRn22rx,"uncw, the state’s coastal university, is dedicated to learning through the integration of teaching and mentoring with research and service.","[""research"",""university""]"
5fc6cf338cb5d32f99abdf32,1324782653904691201,2020-11-06T18:36:12.000Z,UNCW,Mm5kIGRheSBvZiB0aGlzIGFtYXppbmcgYWNhZGVteSBncmF0ZWZ1bCB0byBoYXZlIGJlIGxlYXJuIGdyZWF0IGxlc3NvbiBmcm9tIGluY3JlZGlibHkgaW5zcGlyYXRpb25hbCBzcGVha2VyIHVuY3cgdXJsdGFn,2nd day of this amazing Academy. Grateful to have been learning great lessons from incredibly inspirational speakers! #uncw https://t.co/Z1G3IwYl4H,exercise scientist. research: neuromodulation and motor peformance. he/him/his. views are my own 🏳️‍🌈 🇧🇷 #blm,"[""scientist"",""research""]"
5fc6cf338cb5d32f99abdf33,1324773550033698821,2020-11-06T18:00:02.000Z,UNCW,ZHVyaW5nIC1QUk9OLSB2aXJ0dWFsIGRpc2N1c3Npb24gLVBST04tIHdpbGwgdGFsayBldmVyeXRoaW5nIHJlbGF0ZWQgdG8gZ3JhZHVhdGUgc2Nob29sIGNhcmVlciBwYXRoIGNhcmVlciBwaXZvdCBhbmQgbmF2aWdhdGUgLVBST04tIHB1YmxpYyBoZWFsdGggam91cm5leSBqb2luIC1QUk9OLSBvbiBub3YgYXQgcCBtIHJzdnAgcmVxdWlyZSB1cmx0YWcgdW5jd2NoaHMgcHVibGljaGVhbHRoIHB1YmxpY2hlYWx0aGRlZ3JlZSB1cmx0YWc=,"During our virtual discussion, we will talk everything related to graduate schools, career paths, career pivots and navigating your Public Health journey. Join us on Nov. 13, 2020 at 2 p.m. RSVP required: https://t.co/mUM5IIdfTr #uncwchhs #publichealth #publichealthdegree https://t.co/FC5nsmcRHD",school of health and applied human sciences  •  school of nursing  •  school of social work @uncwilmington,"[""sciences"",""science""]"
5fc6cf338cb5d32f99abdf34,1324758324827496449,2020-11-06T16:59:32.000Z,UNCW,b2xlIG1pc3Mgc2hvdWxkIGJlIHNldCBub3cgaGVyZSBiZSB0aGUgbm9uIGNvbmZlcmVuY2Ugbm92IGNlbnRyYWwgYXJrYW5zYXMgbXRlIG5vdiBqYWNrc29uIHN0YXRlIG10ZSBub3YgYXJrYW5zYXMgc3RhdGUgbXRlIGRlYyBtZW1waGlzIGRlYyB1bmN3IGRlYyBhdCBtdHN1IGRlYyBhdCBkYXl0b24gZGVjIHV0IG1hcnRpbiBqYW4gd2ljaGl0YSBzdGF0ZSB1cmx0YWc=,"Ole Miss should be set now, here is the non-conference:

Nov. 25: Central Arkansas (MTE)
Nov. 26: Jackson State (MTE)
Nov. 27: Arkansas State (MTE)
Dec. 5: Memphis
Dec. 12: UNCW
Dec. 16: at MTSU
Dec. 19: at Dayton
Dec. 22: UT Martin
Jan. 2: Wichita State https://t.co/xIUVNONSZn",college hoops bracketologist. usbwa member. cbb schedules. husky football. #bracketology #collegebasketball view latest bracket here: https://t.co/vqlylyvjgu,"[""college""]"
5fc6cf338cb5d32f99abdf35,1324737629431177216,2020-11-06T15:37:17.000Z,UNCW,aWYgLVBST04tIGJlIGEgbWlsaXRhcnkgc3BvdXNlIGFuZCBjb25zaWRlciBhIGxlZ2FsIGNhcmVlciB0YWtlIHRoZSBmaXJzdCBzdGVwIGluIHB1cnN1ZSBhIGNhcmVlciBhcyBhIHBhcmFsZWdhbCBvbmxpbmUgd2l0aCBlZDJnbyB1cmx0YWcgbWlsaXRhcnlzcG91c2UgbXljYWEgZWQyZ28gdXJsdGFn,"If you are a military spouse, and considering a legal career, take the first step in pursuing a career as a paralegal online with Ed2Go!
https://t.co/Zct9nbw3B5

#militaryspouse #myCAA #ed2go https://t.co/Gp5EI1AKBw",continuing & professional education university of north carolina wilmington,"[""university"",""education""]"
5fc6cf338cb5d32f99abdf36,1324735254054244354,2020-11-06T15:27:51.000Z,UNCW,aGkgZm9sayBqb2Igb3BlbiBmb3IgYmlyZCBlY29sb2dpc3QgaW4gdW5jdyBpbiB0aGUgdXMgdXJsdGFn,"Hi Folks, job opening for bird ecologists in UNCW in the US. https://t.co/4aSCpg6gHM",a @the_zooniverse citizen science project. support us at: https://t.co/esx9dsj6ip,"[""science""]"
5fc6cf338cb5d32f99abdf37,1324728249310695427,2020-11-06T15:00:01.000Z,UNCW,aW50ZXJlc3RlZCBpbiBsZWFybiBob3cgdG8gcHJlcGFyZSBhbmQgZXhlY3V0ZSBhIHN1Y2Nlc3NmdWwgcGhwIGNvbnRyYWN0aW5nIHN0cmF0ZWd5IGpvaW4gLVBST04tIG9uIGRlYyBmcm9tIGEgbSBmb3IgYSBtaW51dGUgd2ViaW5hciByZWdpc3RlciB1cmx0YWcgdW5jdyB1bmN3Y2hocyBuY21lZGljYWlkIHBocGNvbnRyYWN0aW5nc3RyYXRlZ3kgdXJsdGFn,Interested in learning how to prepare and execute a successful PHP contracting strategy? Join us on Dec. 1 from 10 - 11:30 a.m. for a 90-minute webinar. Register: https://t.co/TmmK2dKR63 #uncw #uncwchhs #NCMedicaid #PHPContractingStrategy https://t.co/Kq6btSQ1fL,school of health and applied human sciences  •  school of nursing  •  school of social work @uncwilmington,"[""sciences"",""science""]"
5fc6cf338cb5d32f99abdf38,1324728244889935874,2020-11-06T15:00:00.000Z,UNCW,8J+QqiDwn4+AIPCfl5Mg77iPIG5vdiBvbiB0aGlzIGRhdGUgaW4gY2hyaXMgY2xlbW9uIHVzZXJ0YWcgc2NvcmUgcG9pbnQgYW5kIGFuZHJldyBldWR5IHVzZXJ0YWcgYWRkIGluIGEgb3Qgc2Vhc29uIG9wZW5pbmcgd2luIG92ZXIgdW5jdyBhdCBnb3JlIGFyZW5hIHJvbGxodW1wIHVybHRhZw==,"🐪🏀🗓️ | Nov. 6

On this date

- in 2018 Chris Clemons @idropcoldbucks scored 44 points and Andrew Eudy @Eudya25 added 21 in a 97-93 OT season-opening win over UNCW at Gore Arena!

#RollHumps https://t.co/HnuLdxgKFZ","official twitter account for the campbell university men's basketball team. #rollhumps 2019 @bigsouthsports regular season champs 🐪🏀🏆","[""university""]"
5fc6cf338cb5d32f99abdf39,1324710667203608578,2020-11-06T13:50:09.000Z,UNCW,dW5jdyBmYWN1bHR5IHNlbmF0ZSB0byBjb25zaWRlciBubyBjb25maWRlbmNlIHZvdGUgYWdhaW5zdCBjaGFuY2VsbG9yIHVybHRhZyB2aWEgdXNlcnRhZyBjaXR5IGRhaWx5,UNCW Faculty Senate to consider no confidence vote against chancellor https://t.co/o9NQF1zXEv via @Port City Daily,researcher | teacher | #workingmom  science | policy & politics | democracy | diversity & inclusion,"[""researcher"",""research"",""science""]"
5fc6cf338cb5d32f99abdf3a,1324710420662358016,2020-11-06T13:49:10.000Z,UNCW,ZGVlcCBkaXZlIGVtYWlsIHNob3cgaG93IHVuY3cgbGVhZGVyIGNvbmZyb250IHBhbmRlbWljIGNoYWxsZW5nZSBpbiBzZW1lc3RlciBiZSBwaXZvdGFsIGVhcmx5IHdlZWsgdXJsdGFnIHZpYSB1c2VydGFnIGNpdHkgZGFpbHk=,Deep Dive: Emails show how UNCW leaders confronted pandemic challenges in semester’s pivotal early weeks https://t.co/upwlZbIdbe via @Port City Daily,researcher | teacher | #workingmom  science | policy & politics | democracy | diversity & inclusion,"[""researcher"",""research"",""science""]"
5fc6cf338cb5d32f99abdf3b,1324698876608208896,2020-11-06T13:03:18.000Z,UNCW,LVBST04tIGhhdmUgZ2V0IHNldmVyYWwgc3R1ZGVudCBzZWVrIGludGVybnNoaXAgZm9yIHRoZSBzcHJpbmcgc2VtZXN0ZXIgZm9yIHRob3NlIHdpdGggbmVlZCBpbiB0aGUgZXNwb3J0IGluZHVzdHJ5IHNlbmQgLVBST04tIGEgZG0gZXNwb3J0c2VkdSBlc3BvcnRzYnVzaW5lc3MgZ2FtaW5nY29tbXVuaXR5IGVzcG9ydHNpbmR1c3RyeSBnYW1pbmcgdW5jdyB1bmN3ZXNwb3J0,I’ve got several students seeking internships for the spring semester. For those with needs in the #esports industry send me a DM. #esportsedu #esportsbusiness #gamingcommunity #esportsindustry #gaming #uncw #uncwesports,"associate professor, esports coordinator at #uncw, #youtuber, author, instructional designer, #streamer, #esports, #esportsedu, #edtech, #gamer, #programmer","[""professor""]"
5fc6cf338cb5d32f99abdf3c,1324546859826704385,2020-11-06T02:59:14.000Z,UNCW,dXNlcnRhZyBpIHRoaW5rIC1QUk9OLSBvdGhlciBmYXZvcml0ZSBiZSB0aGUgcGVyc29uIHdobyBhY2N1c2UgdW5jdyBmaWxtIHN0dWR5IG9mIGJlIGJlaGluZCB0aGUgd2hvbGUgdGhpbmcgaW4gb3JkZXIgdG8gZ2V0IC1QUk9OLSBzdXBwb3J0IGhhcHB5ZW1vamk=,@showerstaken I think my other favorite was the person who accused UNCW Film Studies of being behind the whole thing in order to get our support 😂,trash opossum / lmao deadass getting a master’s degree in kpop / bde: big dumbass energy™ / enfp / ur favorite soft boi / ubc grad student / (she/her/they/them),"[""student""]"
5fc6cf338cb5d32f99abdf3d,1324506279935643652,2020-11-06T00:17:59.000Z,UNCW,dXNlcnRhZyB1c2VydGFnIHVzZXJ0YWcgdXNlcnRhZyB1bmN3IGdyYWQgYmUgdGhlIGdvb2QgZ3JhZCBoYXBweWVtb2pp,@MarciaKearns @MsEmerson_ @CBElementary @NewHanoverCoSch 2019 UNCW grads are the best grads 😎,ec/sda teacher @ williston middle - uncw alum - ecu grad student - everyone is welcome in my classroom🤟 #nhcschat #wearewilliston,"[""student""]"
5fc6cf338cb5d32f99abdf3e,1324466423255736321,2020-11-05T21:39:37.000Z,UNCW,d2hpbGUgLVBST04tIHdhaXQgdG8gbGVhcm4gaWYgdGhlIGd1eSB3aG8gZ2V0IG1pbGxpb24gbW9yZSB2b3RlIHRoYW4gdGhlIG90aGVyIGd1eSBhY3R1YWxseSB3aW4gdGhlIGVsZWN0aW9uIGhlcmUgYmUgYW4gYXJ0aWNsZSBieSBwYXVsIGZpbmtlbG1hbiBvbiB0aGUgcHJvIHNsYXZlcnkgb3JpZ2luIG9mIHRoZSBlbGVjdG9yYWwgY29sbGVnZSB1cmx0YWc=,"While we wait to learn if the guy who got 4 million more votes than the other guy actually wins the election, here's an article by Paul Finkelman on the pro-slavery origins of the Electoral College. https://t.co/AFkOsKQ3aT","historian of ireland, empire, music. the kinks: songs of the semi-detached: https://t.co/hrpq4cr1dg. next: poc in ireland. ""pipe-sucking radical” -daily mail","[""historian""]"
5fc6cf338cb5d32f99abdf3f,1328027307576094720,2020-11-15T17:29:18.000Z,UNCW,Z3JhZHVhdGUgbG9vayBmb3IgYSBqb2IgdW5jIHdpbG1pbmd0b24gYmUgb2ZmaWNlIG9mIGludGVybmF0aW9uYWwgc3R1ZGVudCBhbmQgc2Nob2xhciBiZSBsb29rIGZvciBhIGZ1bGwgdGltZSBwcm9ncmFtIGNvb3JkaW5hdG9yIHBvc3QgY2xvc2UgZGF0ZSBwIG0gZnVsbCBsaXN0aW5nIHVybHRhZw==,"Graduates! Looking for a job? UNC-Wilmington's Office of International Students &amp; Scholars is looking for a full-time program coordinator!

Posting close date: 12/11/2020, 11:59 p.m.

Full listing: https://t.co/tvwGLNrQzm","students, love to talk about your experience abroad? become a carolina navigator! teachers, we offer free global education resources!","[""education"",""student""]"
5fc6cf338cb5d32f99abdf40,1327706635675045895,2020-11-14T20:15:04.000Z,UNCW,am9pbiAtUFJPTi0gdG8gbGVhcm4gaG93IC1QUk9OLSBjZmNjIGNyZWRpdCBiZSBndWFyYW50ZWUgdG8gdHJhbnNmZXIgbGVhcm4gYWJvdXQgdHJhbnNmZXIgYWdyZWVtZW50IHdpdGggdW5pdmVyc2l0eSBsaWtlIHVuY3cgYW5kIGVjdSBhbmQgaG93IC1QUk9OLSBjYW4gYWZmb3JkYWJseSBlYXJuIC1QUk9OLSB5ciBkZWdyZWUgYnkgc3RhcnQgYXQgY2ZjYyBvbiB0dWUgbm92IGF0IHBtIGFjY2VzcyB0aGUgc2Vzc2lvbiBhdCB1cmx0YWcgdXJsdGFn,"Join us to learn how your CFCC credits are guaranteed to transfer, learn about transfer agreements with universities like UNCW and ECU, and how you can affordably earn your 4-yr degree by starting at CFCC on Tue, Nov 17 at 6 PM. Access the Session at https://t.co/utRl5MdgqD https://t.co/t31iM2PnR8","your college adventure starts here! start at cfcc and transfer to a four-year university, learn the skills you need to start a new career and more! #capefearcc","[""university"",""college""]"
5fc6cf338cb5d32f99abdf41,1327667629847404548,2020-11-14T17:40:04.000Z,UNCW,dW5jdyBsZWF2ZSB1c2VydGFnIHJpZ2h0IHVzZXJ0YWcgdXJsdGFn,"UNCW
Left: @blade_llama
Right: @j_johnson132 https://t.co/GeZlDxJ1Zl","the raddest college girls down south. 18+, students only. snapchat: orradchicks. submit through dm or email to submissions@oldrow.net follow @oldrowviral","[""college"",""student""]"
5fc6cf338cb5d32f99abdf42,1327597577097842688,2020-11-14T13:01:42.000Z,UNCW,cmVhZHkgdG8gdGFrZSBvbiBhIGdyZWF0IGFkdmVudHVyZSBkbyBub3QgZm9yZ2V0IC1QUk9OLSBzdHVkeSBhYnJvYWQgYW1iYXNzYWRvciBiZSBoZXJlIHRvIGFuc3dlciBhbnkgcXVlc3Rpb24gLVBST04tIG1heSBoYXZlIGFib3V0IHN0dWRlbnQgbGlmZSBhYnJvYWQgZmluZCB3aGVyZSAtUFJPTi0gaGF2ZSBiZSBhdCB1cmx0YWcgb3Igb24gaW5zdGFncmFtIHVzZXJ0YWcgdXJsdGFn,"Ready to take on a great adventure? Don't forget, our study abroad ambassadors are here to answer any questions you might have about student life abroad! Find where they've been at https://t.co/OC0Ig9tOtN or on instagram @uncw.sa.ambassadors https://t.co/Naz7SFnr85","over 1,000 study abroad and exchange programs in 50 countries through the university of north carolina wilmington","[""university""]"
5fc6cf338cb5d32f99abdf43,1327517810361323521,2020-11-14T07:44:44.000Z,UNCW,aWRrIGJ1dCAtUFJPTi0gYW5kIC1QUk9OLSBiZXN0aWUgc2tpcCBwcm9tIGp1bmlvciB5ZWFyIHRvIHNlZSBrYW55ZSBpbiB0aGUgdW5jdyBneW0gaGFwcHllbW9qaSBoYXBweWVtb2ppIGhhcHB5ZW1vamkgdXJsdGFn,IDK but me and my bestie skipped prom junior year to see Kanye in the UNCW gym 🤣🤣🤣 https://t.co/Lq53gKMkCX,femme celestial fire being // access pedagogy @citytechopenlab // the uninhabitable @siblingrivpress // angry crip scholar activist // she/her/hers,"[""scholar""]"
5fc6cf338cb5d32f99abdf44,1327400856799432704,2020-11-14T00:00:00.000Z,UNCW,am9pbiAtUFJPTi0gbm92IHVzZXJ0YWcgNiBwLm0uIGZvciBhIHRhbGsgdyBnbGVubiBieXJkIGNsciBsZWN0dXJlciBhbmQgcHJlc2lkZW50IGdieXJkIGFkIHByb21vIHNvbHV0aW9uIGFib3V0IGRydWcgYmlvbG9naWMgbWVkaWNhbCBkZXZpY2UgcmVnIHBhdGh3YXkgYWNjZWxlcmF0ZSBkZXYgb2YgY29yb25hdmlydXMgdmFjY2luZSB0ZXN0aW5nIGFuZCBiZXlvbmQgdXJsdGFnIHVuY3djaGhzIGNsaW5pY2FscmVzZWFyY2ggdXJsdGFn,"Join us Nov. 18 @ 6pm for a talk w/ Glenn Byrd, CLR lecturer &amp; president, GByrd Ad-Promo Solutions, about Drug, Biologic, Medical Device Reg. Pathways: Accelerated Dev. of Coronavirus Vaccine, Testing &amp; Beyond. https://t.co/fm8edDKqRG #uncwchhs #clinicalresearch https://t.co/b6z5zYnNbW",school of health and applied human sciences  •  school of nursing  •  school of social work @uncwilmington,"[""sciences"",""science""]"
5fc6cf338cb5d32f99abdf45,1327381655166873602,2020-11-13T22:43:42.000Z,UNCW,am9iIGFzc2lzdGFudCBwcm9mZXNzb3Igb2YgcHJvZmVzc2lvbmFsIHdyaXRpbmcgdW5jdyB2aWEgdXJsdGFnIHdwYWFubm91bmNlbWVudA==,Job: Assistant Professor of Professional Writing (UNCW) via https://t.co/mtFOXNubzm #WPAannouncements,"college composition teacher at virginia tech, focusing on using technology for literacy instruction","[""college""]"
5fc6cf338cb5d32f99abdf46,1327345751119290379,2020-11-13T20:21:02.000Z,UNCW,dXNlcnRhZyB1bmN3IHRlYWNoIHRoZSBpbnRybyBjb3Vyc2UgaW4gbXVsdGlwbGUgd2F5IHNvbWUgc21hbGwgc2VtaW5hciB3b3Jrc2hvcCB0ZWFjaCBieSB0YXMgb25lIGxhcmdlIGxlY3R1cmUgcGVyIHRlcm0gdGVhY2ggYnkgYSBmYWN1bHR5IG1lbWJlciB3aXRoIG5ldyB0YXMgbGVhZCBicmVha291dCBzZXNzaW9uIHN0dWRlbnQgbG92ZSB0aGUgd29ya3Nob3AgY29tcG9uZW50IGFuZCBpIGRvIHRoaW5rIC1QUk9OLSBzZXJ2ZSBhcyBwcmVwIGZvciB1cHBlciBkaXYgY291cnNl,"@lacymjohnson UNCW teaches the intro course in multiple ways--some small seminar/workshops taught by TAs, one large lecture per term taught by a faculty member with new TAs leading breakout sessions. Students LOVE the workshop component, and I do think it serves as prep for upper-div courses.","mfa coordinator @ uncw. dear terror, dear splendor (university of wisconsin press, february 2019).","[""university""]"
5fc6cf338cb5d32f99abdf47,1327340549586685952,2020-11-13T20:00:22.000Z,UNCW,dGhlIHVuY3cgYmFzZWJhbGwgdGVhbSBlbmQgLVBST04tIGZhbGwgcHJhY3RpY2Ugd2l0aCBhIGJsdWUgdnMgdGVhbCBpbnRyYXNxdWFkIHNjcmltbWFnZSB2aWV3IHRoZSBwaG90byBnYWxsZXJ5IGJ5IGNsaWNrIHRoZSBsaW5rIGJlbG93IHVybHRhZw==,"The UNCW Baseball team ended their fall practice with a Blue vs. Teal intrasquad scrimmage. View the photo gallery by clicking the link below.
 https://t.co/9P5J3XtIAJ",the official independent student newspaper of @uncwilmington | est. 1948,"[""student""]"
5fc6cf338cb5d32f99abdf48,1327326328891322370,2020-11-13T19:03:51.000Z,UNCW,Y2VsZWJyYXRlIHlvdXRoY2xpbWF0ZWFjdGlvbmRheSB3IHVzZXJ0YWcgdGhlcmUgd2lsbCBiZSBhIHdlZWsgb2Ygc3RlbSBhY3Rpdml0eSB0byBidWlsZCBrbm93bGVkZ2Ugb2YgLVBST04tIGNoYW5nZSBjbGltYXRlIGFuZCBob3cgLVBST04tIGltcGFjdCAtUFJPTi0gdGhlbiBvbiBkZWMgY2VsZWJyYXRlIHdpdGggeW91dGggYW5kIHNjaWVudGlzdCBzcGVha2VyIGFydGlzdCBhbmQgbW9yZSByZWdpc3RlciBoZXJlIHVybHRhZyB1cmx0YWc=,"Celebrate #YouthClimateActionDay w/@MarineQuestUNCW! There will be a week of STEM activities to build knowledge of our changing climate &amp; how it impacts us. Then on Dec. 5, celebrate with youth and scientist speakers, artists, &amp; more! Register here: 
https://t.co/EAwVg6TAsz https://t.co/UiSl0S5elP","ncscifest | a month-long celebration of science every april bringing together hundreds of events focused on fun, interactive science learning opportunities.","[""science""]"
5fc6cf338cb5d32f99abdf49,1327318187701116931,2020-11-13T18:31:30.000Z,UNCW,aWYgLVBST04tIGJlIGEgbWlsaXRhcnkgc3BvdXNlIGFuZCBiZSBjb25zaWRlciBhIGNhcmVlciBhcyBhIHZldGVyaW5hcnkgdGVjaG5pY2lhbiBjaGVjayBvdXQgLVBST04tIG15Y2FhIGNvdXJzZSB3aXRoIGVkMmdvIHVybHRhZyB2ZXR0ZWNoIG15Y2FhIG1pbGl0YXJ5IHVybHRhZw==,"If you are a military spouse and are considering a career as a veterinary technician, check out our MyCAA courses with Ed2go! https://t.co/aSrLK98BAa

#vettech #mycaa #military https://t.co/t8lHQyqSbj",continuing & professional education university of north carolina wilmington,"[""university"",""education""]"
5fc6cf338cb5d32f99abdf4a,1327306523773722626,2020-11-13T17:45:10.000Z,UNCW,dW5jdyBiZSBsYW5kZW4gcm91cHAgc3BlbmQgdGhlIHN1bW1lciB3b3JrIGhhcmQgdG8gYWRkIG1vcmUgc3RyZW5ndGggc28gcGVyaGFwcyAtUFJPTi0gZmFzdGJhbGwgY291bGQgdGljayB1cCBmcm9tIC1QUk9OLSByYW5nZSBieSBzcHJpbmd0aW1lIC1QUk9OLSBhbHJlYWR5IG93biBhIGhpZ2ggZW5kIGJyZWFrIGJhbGwgd2l0aCBlbGl0ZSBzcGluIHJhdGUgdXNlcnRhZyBmYWxsIHJlcG9ydCB1cmx0YWcgdXJsdGFn,"UNCW's Landen Roupp spent the summer working hard to add more strength, so perhaps his fastball could tick up from its 88-92 range by springtime. He already owns a high-end breaking ball with elite spin rate.

@UNCWBaseball's Fall Report: https://t.co/uJYE0vfMcS https://t.co/IxOg6cp8We",official twitter for https://t.co/z6qev8tisc | leading source for college baseball coverage and scores | fb: https://t.co/hycqrphho6 | ig: d1baseballbuzz,"[""college""]"
5fc6cf338cb5d32f99abdf4b,1327289446333558784,2020-11-13T16:37:18.000Z,UNCW,anVzdCBwb3N0IGEgcGhvdG8gdXNlcnRhZyB1bmN3IGNhbWVyb24gc2Nob29sIG9mIGJ1c2luZXNzIHVybHRhZw==,Just posted a photo @ UNCW Cameron School of Business https://t.co/vjV8AuqWI3,god 1st. instructor of athletes. beast behavior® owner. the running back club™️ owner. wake forest university alumni.,"[""university""]"
